,symbol,date,price_adj,order_type,quantity,commision_cost,total_cost,balance
2145,GMRAIRPORT,2023-11-29,60.48945,Sell,380,13.368168449999999,22972.622831549997,604087.6658902758
2146,AMBUJACEM,2023-11-29,433.25631,Sell,37,12.56443299,16017.919037009999,620105.5849272859
2147,INDIACEM,2023-11-29,231.768,Sell,3,12.399588,682.904412,620788.4893392859
2148,ADANIPORTS,2023-11-29,845.52363,Sell,4,12.260092635000001,3369.834427365,624158.3237666509
2149,SPIC,2023-11-29,69.20073,Sell,57,12.213928844999998,3932.2276811549996,628090.5514478058
2150,GREAVESCOT,2023-11-29,133.18668,Sell,6,11.78702118,787.3330588199999,628877.8845066258
2151,MOL,2023-11-29,77.17275,Sell,9,10.919944125,683.6348058749999,629561.5193125008
2152,IPL,2023-11-29,303.06663000000003,Sell,5,8.940465585000002,1506.392684415,631067.9119969158
2153,SAKUMA,2023-11-29,3.1331299999999995,Buy,5329,8.348224885,16704.797994885,614363.1140020308
2154,HDFCBANK,2023-11-30,1546.46199,Sell,1,15.4646199,1530.9973701000001,615894.1113721308
2155,LICHSGFIN,2023-11-30,472.15737,Sell,1,13.928642415,458.228727585,616352.3400997159
2156,GENUSPOWER,2023-11-30,224.74452,Buy,113,12.698065380000001,25408.82882538,590943.5112743359
2157,GRAPHITE,2023-11-30,493.46603999999996,Sell,1,12.58338402,480.88265598,591424.3939303159
2158,FINCABLES,2023-11-30,958.55049,Sell,18,11.502605879999999,17242.40621412,608666.8001444358
2159,PROZONER,2023-11-30,31.781749999999995,Buy,737,11.711574874999998,23434.861324874997,585231.9388195608
2160,TTML,2023-11-30,94.15575,Sell,7,11.29869,647.79156,585879.7303795608
2161,PAYTM,2023-11-30,877.877,Buy,24,10.534524,21079.582523999998,564800.1478555609
2162,DIL,2023-11-30,8.2917,Sell,111,6.911131950000001,913.4675680500001,565713.6154236109
2163,MARICO,2023-12-01,529.87959,Sell,41,19.870484625000003,21705.192705375,587418.8081289859
2164,DEVYANI,2023-12-01,176.9768,Buy,190,16.812796,33642.404795999995,553776.4033329859
2165,NBCC,2023-12-01,50.77917,Sell,1195,16.14777606,60664.96037394,614441.3637069259
2166,ACI,2023-12-01,587.76165,Sell,27,15.575683725000001,15853.988866275002,630295.3525732008
2167,RADHIKAJWE,2023-12-01,43.973929999999996,Buy,690,15.171005849999998,30357.182705849995,599938.1698673508
2168,SCI,2023-12-01,144.13572,Sell,12,14.197368419999998,1715.43127158,601653.6011389309
2169,M&M,2023-12-04,1649.10924,Sell,1,9.07010082,1640.03913918,603293.6402781109
2170,LAURUSLABS,2023-12-04,382.94667,Sell,2,8.999246745,756.8940932549999,604050.5343713659
2171,BLUEJET,2023-12-04,350.22988,Buy,48,8.40551712,16819.439757120002,587231.0946142459
2172,LODHA,2023-12-04,935.42364,Sell,2,8.418812760000002,1862.42846724,589093.5230814859
2173,CANFINHOME,2023-12-04,808.53066,Sell,1,8.085306600000001,800.4453534,589893.9684348858
2174,GRANULES,2023-12-04,397.64196000000004,Sell,2,7.9528392000000006,787.3310808000001,590681.2995156859
2175,TATACOMM,2023-12-04,1686.3746899999999,Buy,9,7.588686105,15184.960896105,575496.3386195808
2176,MSUMI,2023-12-04,61.1388,Sell,33,7.8869052,2009.6934948,577506.0321143809
2177,POONAWALLA,2023-12-04,414.82476,Sell,2,7.4668456800000005,822.18267432,578328.2147887008
2178,SHREDIGCEM,2023-12-04,89.30061,Sell,89,7.545901545,7940.208388455001,586268.4231771558
2179,NILAINFRA,2023-12-04,6.506499999999999,Buy,2172,7.066058999999999,14139.184059,572129.2391181558
2180,MTNL,2023-12-04,31.6683,Sell,23,6.3969966,721.9739034,572851.2130215558
2181,DELTACORP,2023-12-04,146.52333,Sell,63,6.30050319,9224.66928681,582075.8823083658
2182,ICICIBANK,2023-12-05,992.9460600000001,Sell,2,8.936514540000001,1976.9556054600002,584052.8379138258
2183,JSWSTEEL,2023-12-05,808.85034,Sell,3,8.49292857,2418.05809143,586470.8960052558
2184,KOTAKBANK,2023-12-05,1824.174,Sell,1,8.208783,1815.965217,588286.8612222557
2185,BANKBARODA,2023-12-05,203.65614000000002,Sell,60,7.738933320000001,12211.62946668,600498.4906889357
2186,DABUR,2023-12-05,543.2561999999999,Sell,4,7.605586799999999,2165.4192132,602663.9099021357
2187,CANBK,2023-12-05,83.24667,Sell,11,7.533823635,908.179546365,603572.0894485008
2188,NATIONALUM,2023-12-05,91.18872,Sell,9,7.24950324,813.44897676,604385.5384252608
2189,SAIL,2023-12-05,92.55735,Sell,9,7.2194733,825.7966767,605211.3351019608
2190,HEG,2023-12-05,355.95369,Sell,2,7.119073800000001,704.7883062,605916.1234081608
2191,PANACEABIO,2023-12-05,171.77804999999998,Sell,4,6.957011024999999,680.1551889749999,606596.2785971358
2192,HUDCO,2023-12-05,85.26464999999999,Sell,64,6.608010374999999,5450.329589624999,612046.6081867608
2193,STAR,2023-12-05,496.78272,Sell,1,6.209784,490.57293599999997,612537.1811227608
2194,CENTRALBK,2023-12-05,48.5514,Sell,15,6.117476400000001,722.1535236,613259.3346463607
2195,IFCI,2023-12-05,28.4715,Sell,30,6.02172225,848.1232777499999,614107.4579241107
2196,BIGBLOC,2023-12-05,79.83009,Sell,7,5.707851434999999,553.102778565,614660.5607026757
2197,DCBBANK,2023-12-06,116.23365,Sell,6,22.665561750000002,674.7363382499999,615335.2970409257
2198,IGL,2023-12-06,199.77003,Sell,26,22.57401339,5171.44676661,620506.7438075357
2199,JIOFIN,2023-12-06,244.6551,Sell,47,20.91801105,11477.87168895,631984.6154964857
2200,JKPAPER,2023-12-06,393.93566999999996,Sell,4,19.302847829999997,1556.4398321699998,633541.0553286558
2201,SATIA,2023-12-06,123.04683,Sell,5,18.949211820000002,596.28493818,634137.3402668358
2202,IOB,2023-12-06,42.50745,Sell,105,18.299457224999998,4444.982792775,638582.3230596108
2203,LEMONTREE,2023-12-07,119.58030000000001,Sell,20,15.126907950000001,2376.4790920500004,640958.8021516608
2204,DCW,2023-12-07,56.493449999999996,Sell,37,13.643168175,2076.614481825,643035.4166334858
2205,SDBL,2023-12-07,123.876,Sell,16,13.564422,1968.4515780000002,645003.8682114858
2206,JTLIND,2023-12-07,101.88177999999999,Buy,248,12.633340719999998,25279.314780719997,619724.5534307658
2207,BLKASHYAP,2023-12-07,63.062999999999995,Buy,377,11.8873755,23786.638375499995,595937.9150552658
2208,PAYTM,2023-12-07,728.1211500000001,Sell,24,10.92181725,17463.98578275,613401.9008380157
2209,BAJAJHIND,2023-12-07,29.028999999999996,Buy,767,11.132621499999999,22276.3756215,591125.5252165158
2210,SUBEXLTD,2023-12-07,34.3656,Sell,17,9.6395508,574.5756491999999,591700.1008657158
2211,INDUSTOWER,2023-12-08,194.805,Sell,35,10.519470000000002,6807.65553,598507.7563957158
2212,IDBI,2023-12-08,66.08385000000001,Sell,12,10.044745200000001,782.9614548000002,599290.7178505157
2213,EIHOTEL,2023-12-08,249.17058,Sell,3,9.9668232,737.5449168,600028.2627673157
2214,PRECWIRE,2023-12-08,128.25162,Sell,6,9.55474569,759.95497431,600788.2177416257
2215,RBLBANK,2023-12-08,255.61413000000002,Sell,3,9.457722810000002,757.3846671900001,601545.6024088158
2216,KITEX,2023-12-08,71.90802000000001,Sell,30,9.38399661,2147.85660339,603693.4590122057
2217,COCHINSHIP,2023-12-08,636.37299,Sell,1,8.591035365,627.7819546349999,604321.2409668408
2218,HFCL,2023-12-08,70.53939,Sell,66,8.60580558,4646.993934419999,608968.2349012608
2219,DEN,2023-12-08,58.39155,Sell,197,8.437578975000001,11494.697771025001,620462.9326722858
2220,RENUKA,2023-12-08,45.044999999999995,Buy,355,7.995487499999999,15998.970487499999,604463.9621847859
2221,ZEEL,2023-12-08,277.48224,Sell,2,7.6307616,547.3337184,605011.2959031858
2222,UGARSUGAR,2023-12-08,81.33125,Buy,177,7.1978156250000005,14402.829065625001,590608.4668375609
2223,ARSHIYA,2023-12-08,5.2947,Sell,330,6.0147792,1741.2362208,592349.7030583608
2224,MEP,2023-12-08,12.362349999999998,Buy,733,4.530801274999999,9066.133351274997,583283.5697070858
2225,TRIVENI,2023-12-11,335.27493999999996,Buy,55,9.220060849999998,18449.341760849995,564834.2279462358
2226,BALRAMCHIN,2023-12-11,392.15175999999997,Buy,45,8.8234146,17655.6526146,547178.5753316358
2227,SCHNEIDER,2023-12-11,371.1285,Sell,2,8.5359555,733.7210445,547912.2963761358
2228,GSPL,2023-12-11,295.55415000000005,Sell,2,8.571070350000001,582.5372296500001,548494.8336057857
2229,NAVA,2023-12-11,208.14165,Sell,9,8.53380765,1864.74104235,550359.5746481357
2230,SYRMA,2023-12-11,618.0813,Sell,29,8.34409755,17916.01360245,568275.5882505857
2231,JMFINANCIL,2023-12-11,86.10381,Sell,9,8.265965759999998,766.66832424,569042.2565748257
2232,UJJIVANSFB,2023-12-11,58.92102,Sell,214,8.131100759999999,12600.96717924,581643.2237540657
2233,BALMLAWRIE,2023-12-11,167.76207,Sell,26,7.968698324999999,4353.845121674999,585997.0688757407
2234,PROZONER,2023-12-11,36.6633,Sell,737,7.5526398,27013.2994602,613010.3683359408
2235,MITTAL,2023-12-11,1.8981,Sell,8854,7.30483785,16798.47256215,629808.8408980907
2236,DHAMPURSUG,2023-12-11,237.73749999999998,Buy,58,6.8943875,13795.6693875,616013.1715105907
2237,DWARKESH,2023-12-11,83.8161,Sell,6,6.4119316500000005,496.48466835000005,616509.6561789407
2238,PLAZACABLE,2023-12-11,97.097,Buy,131,6.3598535,12726.066853499999,603783.5893254407
2239,HMAAGRO,2023-12-11,61.66827,Sell,16,4.902627464999999,981.789692535,604765.3790179756
2240,J&KBANK,2023-12-12,123.55632000000001,Sell,7,16.80365952,848.0905804800001,605613.4695984557
2241,AIRAN,2023-12-12,24.425549999999998,Sell,85,20.8105686,2055.3611814,607668.8307798557
2242,IRFC,2023-12-12,83.06685,Sell,27,17.02870425,2225.7762457500003,609894.6070256057
2243,COFFEEDAY,2023-12-12,53.0469,Sell,11,15.67535895,567.84054105,610462.4475666557
2244,VIVIDHA,2023-12-12,1.04895,Sell,18596,13.954181850000001,19492.32001815,629954.7675848057
2245,USHAMART,2023-12-13,284.62433999999996,Buy,70,9.961851899999997,19933.665651899995,610021.1019329057
2246,KTKBANK,2023-12-13,228.90087,Sell,3,9.270485235,677.432124765,610698.5340576707
2247,JAGRAN,2023-12-13,88.29820999999998,Buy,208,9.183013839999997,18375.210693839996,592323.3233638308
2248,AEROFLEX,2023-12-13,152.01185999999998,Buy,120,9.120711599999998,18250.543911599998,574072.7794522308
2249,NATCOPHARM,2023-12-13,760.7499899999999,Buy,24,9.12899988,18267.128759879997,555805.6506923508
2250,AWHCL,2023-12-13,450.39994999999993,Buy,40,9.007998999999998,18025.005998999997,537780.6446933508
2251,SOUTHBANK,2023-12-13,26.803169999999998,Sell,30,9.08627463,795.0088253699998,538575.6535187208
2252,RVNL,2023-12-13,177.88194000000001,Sell,4,8.983037970000002,702.54472203,539278.1982407508
2253,RITES,2023-12-13,247.33242,Sell,8,8.90396712,1969.75539288,541247.9536336308
2254,TVSSCS,2023-12-13,204.20399999999998,Buy,79,8.066058,16140.182057999999,525107.7715756308
2255,HTMEDIA,2023-12-13,26.7732,Sell,68,8.0721198,1812.5054801999997,526920.2770558308
2256,QUESS,2023-12-13,473.89342,Buy,33,7.81924143,15646.30210143,511273.9749544008
2257,OSIAHYPER,2023-12-13,51.7517,Buy,292,7.5557482,15119.0521482,496154.9228062008
2258,SAKUMA,2023-12-13,3.3666300000000002,Sell,5329,6.647410935000001,17934.123859065003,514089.0466652658
2259,VCL,2023-12-13,1.6016,Buy,5782,4.6302256,9265.0814256,504823.9652396658
2260,PIIND,2023-12-14,3450.1767299999997,Buy,10,17.25088365,34519.01818365,470304.94705601584
2261,EPL,2023-12-14,204.06573,Sell,11,18.56998143,2226.15304857,472531.1001045858
2262,MONARCH,2023-12-14,223.86363999999998,Buy,156,17.46136392,34940.18920392,437590.9109006658
2263,NILAINFRA,2023-12-14,7.54245,Sell,2172,16.3218618,16365.8795382,453956.7904388658
2264,DHANI,2023-12-14,43.156800000000004,Sell,17,15.709075200000001,717.9565248,454674.74696366576
2265,TANLA,2023-12-14,1091.84706,Sell,1,13.64808825,1078.19897175,455752.94593541574
2266,HINDALCO,2023-12-15,552.2771700000001,Sell,1,20.434255290000003,531.8429147100001,456284.78885012574
2267,CHOLAFIN,2023-12-15,1230.47829,Sell,1,19.072413495000003,1211.405876505,457496.19472663075
2268,ICICIPRULI,2023-12-15,536.5760399999999,Buy,70,18.780161399999997,37579.10296139999,419917.09176523075
2269,JISLJALEQS,2023-12-15,62.56249999999999,Buy,549,17.173406249999996,34363.985906249996,385553.10585898074
2270,HCC,2023-12-15,32.367599999999996,Sell,26,14.193192599999998,827.3644073999999,386380.47026638075
2271,MARUTI,2023-12-18,10208.86867,Buy,4,20.41773734,40855.89241734,345524.57784904074
2272,TATACOMM,2023-12-18,1821.6065700000001,Sell,9,20.03767227,16374.421457730003,361898.99930677074
2273,DELHIVERY,2023-12-18,360.88875,Sell,96,18.766215,34626.553785,396525.55309177074
2274,ALLCARGO,2023-12-18,67.59234,Sell,23,14.566149269999999,1540.0576707299997,398065.6107625007
2275,TATASTEEL,2023-12-19,133.81605,Sell,7,19.5371433,917.1752066999999,398982.7859692007
2276,JTLIND,2023-12-19,123.56631,Sell,248,16.372536075,30628.072343925,429610.85831312573
2277,GAEL,2023-12-19,195.3045,Sell,4,16.2102735,765.0077265,430375.8660396257
2278,RGL,2023-12-19,106.04385,Sell,238,15.959599425,25222.476700575,455598.3427402007
2279,TPHQ,2023-12-19,1.24875,Sell,1180,11.42856,1462.09644,457060.4391802007
2280,LTFOODS,2023-12-20,201.98178,Buy,118,11.916925019999999,23845.766965019997,433214.6722151807
2281,BERGEPAINT,2023-12-20,587.74167,Sell,4,11.754833399999999,2339.2118466,435553.8840617807
2282,EXIDEIND,2023-12-20,305.21448,Sell,8,10.835114039999999,2430.88072596,437984.7647877407
2283,DEVYANI,2023-12-20,195.3045,Sell,190,10.741747499999999,37097.1132525,475081.8780402407
2284,KFINTECH,2023-12-20,490.65015999999997,Buy,43,10.548978439999999,21108.50585844,453973.3721818007
2285,SUNTECK,2023-12-20,461.28081999999995,Buy,45,10.378818449999999,20768.01571845,433205.3564633507
2286,QUESS,2023-12-20,510.33915,Sell,33,8.67576555,16832.51618445,450037.8726478007
2287,ACLGATI,2023-12-20,144.95489999999998,Sell,4,8.117474399999999,571.7021255999999,450609.57477340073
2288,VIKASECO,2023-12-20,3.84615,Sell,430,7.628838525,1646.2156614750002,452255.79043487576
2289,HDFCLIFE,2023-12-21,639.46883,Buy,7,2.2381409050000003,4478.519950905001,447777.27048397076
2290,MFSL,2023-12-21,926.9259999999999,Buy,5,2.317315,4636.947314999999,443140.32316897076
2291,ICICIGI,2023-12-21,1404.2428399999997,Buy,3,2.1063642599999994,4214.834884259999,438925.48828471074
2292,CAPACITE,2023-12-21,243.24299999999997,Buy,19,2.3108085,4623.9278085,434301.5604762107
2293,ABCAPITAL,2023-12-21,156.7431,Sell,12,2.27277495,1878.6444250499999,436180.20490126073
2294,ABFRL,2023-12-21,217.31709999999998,Buy,21,2.28182955,4565.94092955,431614.26397171075
2295,NYKAA,2023-12-21,162.06189999999998,Buy,28,2.2688666,4540.0020666,427074.26190511073
2296,TIPSMUSIC,2023-12-21,336.76642999999996,Buy,13,2.1889817949999997,4380.152571794999,422694.10933331575
2297,EIHOTEL,2023-12-21,225.25502999999998,Buy,20,2.2525503,4507.3531502999995,418186.75618301576
2298,DBL,2023-12-21,361.71135,Buy,12,2.1702681,4342.706468099999,413844.04971491575
2299,POLICYBZR,2023-12-21,745.09435,Buy,6,2.23528305,4472.80138305,409371.24833186576
2300,JINDALSAW,2023-12-21,202.51230999999999,Buy,21,2.126379255,4254.8848892549995,405116.3634426108
2301,SDBL,2023-12-21,110.51039999999999,Buy,39,2.1549528000000002,4312.0605528,400804.30288981076
2302,SUZLON,2023-12-21,34.33429999999999,Buy,125,2.1458937499999995,4293.933393749999,396510.36949606077
2303,ONEPOINT,2023-12-21,46.1461,Buy,92,2.1227205999999996,4247.5639206,392262.8055754608
2304,BLISSGVS,2023-12-21,116.10598999999998,Buy,36,2.0899078199999996,4181.905547819999,388080.9000276408
2305,ICIL,2023-12-21,276.99672,Buy,15,2.0774754,4157.0282754,383923.8717522408
2306,SONACOMS,2023-12-21,534.26373,Buy,7,1.8699230550000001,3741.716033055,380182.15571918583
2307,LLOYDSENGG,2023-12-21,42.1421,Buy,97,2.04389185,4089.82759185,376092.3281273358
2308,ZAGGLE,2023-12-21,218.218,Buy,18,1.963962,3929.887962,372162.44016533584
2309,STARHEALTH,2023-12-21,521.478,Sell,22,1.8251729999999997,11470.690827,383633.13099233585
2310,EKC,2023-12-21,122.87274999999998,Buy,32,1.9659639999999998,3933.8939639999994,379699.23702833586
2311,SHK,2023-12-21,139.94980999999999,Buy,28,1.95929734,3920.5539773399996,375778.68305099587
2312,WELSPUNLIV,2023-12-21,144.5444,Buy,27,1.9513494,3904.6501494,371874.03290159587
2313,DCXINDIA,2023-12-21,332.33199999999994,Buy,12,1.9939919999999998,3989.9779919999996,367884.05490959587
2314,RAMASTEEL,2023-12-21,11.681669999999999,Buy,334,1.9508388899999998,3903.6286188899994,363980.42629070586
2315,GRSE,2023-12-21,793.6128199999999,Buy,4,1.58722564,3176.0385056399996,360804.38778506586
2316,SNOWMAN,2023-12-21,54.37432,Buy,71,1.93028836,3862.50700836,356941.88077670586
2317,TREL,2023-12-21,42.20215999999999,Buy,91,1.9201982799999997,3842.3167582799992,353099.5640184259
2318,ASIANTILES,2023-12-21,70.07,Buy,54,1.8918899999999998,3785.6718899999996,349313.8921284259
2319,HITECH,2023-12-21,98.18808999999999,Buy,38,1.8655737099999996,3733.012993709999,345580.8791347159
2320,KOPRAN,2023-12-21,234.80456999999996,Buy,16,1.8784365599999997,3758.7515565599992,341822.1275781559
2321,SERVOTECH,2023-12-21,74.95487999999999,Buy,49,1.8363945599999998,3674.6255145599994,338147.5020635959
2322,TRIDENT,2023-12-21,34.99496,Buy,106,1.85473288,3711.32049288,334436.1815707159
2323,HCC,2023-12-21,28.228199999999998,Buy,131,1.8489471,3699.7431470999995,330736.43842361594
2324,RICOAUTO,2023-12-21,82.60251999999998,Buy,43,1.7759541799999998,3553.6843141799995,327182.75410943595
2325,VASCONEQ,2023-12-21,67.91784999999999,Buy,51,1.7319051749999996,3465.5422551749994,323717.21185426094
2326,HINDMOTORS,2023-12-21,16.416399999999996,Buy,210,1.7237219999999995,3449.1677219999992,320268.04413226095
2327,KALAMANDIR,2023-12-21,256.82656999999995,Buy,13,1.6693727049999998,3340.4147827049997,316927.62934955594
2328,GSLSU,2023-12-21,176.22605,Buy,18,1.5860344499999999,3173.65493445,313753.97441510594
2329,AKG,2023-12-21,23.673649999999995,Buy,133,1.5742977249999996,3150.1697477249995,310603.80466738093
2330,SPARC,2023-12-21,245.09484999999998,Buy,12,1.4705691,2942.6087691,307661.19589828094
2331,HARDWYN,2023-12-21,27.457429999999995,Buy,110,1.5101586499999997,3021.8274586499992,304639.36843963095
2332,AKSHAR,2023-12-21,4.99499,Buy,488,1.21877756,2438.77389756,302200.59454207093
2333,AGSTRA,2023-12-21,83.53344999999999,Buy,26,1.08593485,2172.9556348499996,300027.6389072209
2334,MEP,2023-12-21,15.43455,Sell,733,1.026397575,11312.498752425,311340.13765964593
2335,GATECHDVR,2023-12-22,8.15815,Buy,6670,27.207430249999998,54442.06793024999,256898.06972939594
2336,TARIL,2023-12-26,111.3885,Sell,10,11.97426375,1101.91073625,257999.98046564593
2337,IIFL,2023-12-26,569.9393699999999,Buy,58,16.528241729999998,33073.01170172999,224926.96876391594
2338,ACLGATI,2023-12-26,122.12199999999999,Buy,239,14.593578999999998,29201.751578999996,195725.21718491593
2339,SUNTECK,2023-12-27,424.48509,Sell,45,13.795765424999999,19088.033284575,214813.25046949094
2340,PVRINOX,2023-12-27,1668.667,Buy,15,12.5150025,25042.520002499998,189770.73046699094
2341,ASIANTILES,2023-12-27,78.5214,Sell,54,12.3278598,4227.8277402,193998.55820719094
2342,NATCOPHARM,2023-12-28,804.31488,Sell,24,7.23883392,19296.31828608,213294.87649327095
2343,SONACOMS,2023-12-28,612.47691,Sell,7,7.043484465,4280.294885535,217575.17137880594
2344,GRSE,2023-12-28,860.17896,Sell,4,6.4513422,3434.2644978,221009.43587660594
2345,HITECH,2023-12-28,115.82406,Sell,38,6.54405939,4394.77022061,225404.20609721594
2346,KAMDHENU,2023-12-28,36.3636,Sell,22,6.0363576,793.9628424,226198.16893961595
2347,TPHQ,2023-12-28,1.001,Buy,9772,4.890885999999999,9786.662885999998,216411.50605361594
2348,APLAPOLLO,2023-12-29,1540.6290899999997,Buy,17,13.095347264999997,26203.789877264993,190207.71617635095
2349,APOLLO,2023-12-29,108.5084,Buy,217,11.7731614,23558.0959614,166649.62021495096
2350,DCAL,2023-12-29,177.822,Sell,31,11.380608,5501.101392,172150.72160695097
2351,AKSHAR,2023-12-29,3.78621,Sell,488,6.726202065000001,1840.944277935,173991.66588488597
2352,CHOICEIN,2024-01-02,233.766,Sell,12,7.01298,2798.17902,176789.84490488598
2353,ASHOKLEY,2024-01-02,180.40941,Sell,14,6.31432935,2519.41741065,179309.26231553598
2354,CSBBANK,2024-01-02,416.583,Sell,6,5.832162,2493.665838,181802.92815353596
2355,EASEMYTRIP,2024-01-02,20.45952,Sell,197,4.23512064,4026.2903193600005,185829.21847289597
2356,SINDHUTRAD,2024-01-02,25.725699999999996,Buy,324,4.167563399999999,8339.294363399998,177489.92410949597
